LinearRegressionModelActivity=0.0001*N3_Q_AB_nCi_2_NS1_T_KA_v_MAS+0.013*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.1447*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-3.9515,3,0.76367,0.69878,0.48829,1.26861,22.91425,[N3_Q_AB_nCi_2_NS1_T_KA_v_MAS  N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0255*N2_Q_AB_nCi_2_NS0_T_KA_r_MAS+0.0019*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.2048*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-7.4208,3,0.77709,0.69689,0.48565,1.22193,31.63744,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS0_T_KA_r_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0079*N1_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.0194*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.0616*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.8594,3,0.78027,0.61489,0.37809,1.25075,182.39546,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS  N1_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0019*N2_Q_AB_nCi_2_NS1_T_KA_v_MAS+-0.0176*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.0078*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-0.7758,3,0.76366,-0.62022,0.38467,1.23348,9.83004,[N2_Q_AB_nCi_2_NS1_T_KA_v_MAS  N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0275*N1_Q_AB_nCi_2_NS0_T_KA_e_MAS+0.0141*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.0806*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+4.2522,3,0.79222,-0.66361,0.44038,1.18351,14.78766,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS0_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0141*N2_Q_AB_nCi_2_NS0_T_KA_p_MAS+0.0061*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.0937*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-2.7933,3,0.78785,0.68455,0.46861,1.22023,19.78884,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS0_T_KA_p_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0012*N1_Q_AB_nCi_2_NS1_T_KA_p_MAS+0.0025*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.0423*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.7102,3,0.79079,0.69838,0.48773,1.21978,3.97264,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS1_T_KA_p_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=-0.1187*N3_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.0904*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.1008*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-1.1473,3,0.77830,-0.61160,0.37406,1.23801,208.65380,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS1_T_KA_r_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0132*N1_Q_AB_nCi_2_NS0_T_KA_r_MAS+-0.0072*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.1314*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-3.4465,3,0.78709,0.64804,0.41996,1.18743,84.52857,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS0_T_KA_r_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0214*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.1726*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.3203*N2_Q_AB_nCi_2_NS0_T_KA_e_MAS+1.2851,3,0.78326,0.66972,0.44853,1.18711,758.66696,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS  N2_Q_AB_nCi_2_NS0_T_KA_e_MAS]
